date,fused_signal,signal_clipped,price,forward_return,realized_vol,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2024-02-09,-0.2751875,-0.2751875,193.57,0.03295965283876634,0.4431804039200499,0.5430798551614556,-0.35,0.45,bearish,"The stock exhibits strong negative momentum across all timeframes with price below both MA50 and MA200, confirming a downtrend. While MACD shows a potential bullish crossover, this occurs at deeply negative levels and lacks volume confirmation. High volatility reduces confidence in any near-term reversal.",short,-0.21159710322911157,downtrend_high_vol,0.525558986130189,"{'score': np.float64(-0.47505445820689485), 'components': {'momentum_returns': np.float64(-0.7458757856504105), 'macd_signal': np.float64(0.048824012329359734), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': -1.0, 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.9971593837684484), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=39.9)'}","{'score': 0.42000000000000004, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.25920560840058815), 'components': {'sharpe': np.float64(0.30813607824866085), 'sortino': np.float64(0.22325467357649403), 'max_drawdown': np.float64(0.30845540084276446), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.9882213748341625), 'components': {'relative_performance': np.float64(-0.9021735141348222), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.08604786069934031)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.2751875,-0.3538125,0.078625,3.93125e-05,-0.009109396965568011,0.03295965283876634
2024-02-16,-0.3538125,-0.3538125,199.95,-0.03990997749437353,0.4244247442351622,0.55,-0.45,0.55,bearish,"The stock exhibits strong bearish momentum across short-term timeframes with price below both MA50 and MA200, though MACD histogram shows some potential slowing of the downtrend. High volatility regime reduces confidence in any reversal signals, and volume confirmation is mixed with OBV up but accumulation flat.",short,-0.127581628964215,downtrend_high_vol,0.6001535701374753,"{'score': np.float64(-0.2965680942336957), 'components': {'momentum_returns': np.float64(-0.6042514726291474), 'macd_signal': np.float64(0.48097681487625055), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': -1.0, 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.908023749832978), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=36.3)'}","{'score': 0.9400000000000002, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.25723045017516), 'components': {'sharpe': np.float64(0.30428783402656584), 'sortino': np.float64(0.21915124878249193), 'max_drawdown': np.float64(0.30845540084276757), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.9647141795485419), 'components': {'relative_performance': np.float64(-0.872982316464538), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.09173186308400383)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.2751875,0.078625,3.93125e-05,0.014081336412228033,-0.03990997749437353
2024-02-23,-0.3538125,-0.3538125,191.97,0.0555816012918684,0.42283863478813666,0.65,-0.45,0.65,bearish,"The stock exhibits strong bearish momentum with negative 1-month and 3-month returns, confirmed by a downtrend classification and price below both MA50 and MA200. While volume indicators show accumulation and volatility is elevated, the ADX above 25 suggests a strong trend that could continue over the 1-week horizon.",short,-0.1060090904263956,downtrend_high_vol,0.5796031816492385,"{'score': np.float64(-0.2734877411757596), 'components': {'momentum_returns': np.float64(-0.5947049183189271), 'macd_signal': np.float64(0.5653522786577152), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.8375570403764865), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.7586567394714551), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=30.3)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2721850302414127), 'components': {'sharpe': np.float64(0.33347224065817604), 'sortino': np.float64(0.25014753916634386), 'max_drawdown': np.float64(0.30845540084276446), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9163633522705016), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.10164331320636437)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.019665465307079185,0.0555816012918684
2024-03-01,0.0,0.0,202.64,-0.134721673904461,0.41740046086758203,0.24499999999999997,0.0,0.35,neutral,Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. Positive volume accumulation is offset by weak short-term momentum and price below key moving averages.,hold,-0.07002457184230057,downtrend_high_vol,0.5545086001448052,"{'score': np.float64(-0.11803700316977311), 'components': {'momentum_returns': np.float64(-0.3494370086592923), 'macd_signal': np.float64(0.5454852622938344), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.6197390591094106), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5613578433962052), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (moderate ADX=22.5)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.26550725299085676), 'components': {'sharpe': np.float64(0.32040727450194545), 'sortino': np.float64(0.2363561021479057), 'max_drawdown': np.float64(0.308455400842768), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9281745632377258), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.10963383939426763)}, 'interpretation': 'Strong underperformance vs S&P 500'}",0.0,-0.3538125,0.3538125,0.00017690624999999998,-0.00017690624999999998,-0.134721673904461
2024-03-08,-0.3538125,-0.3538125,175.34,-0.06712672521957341,0.44635907884190484,0.65,-0.45,0.65,bearish,"The stock exhibits strong negative momentum across all timeframes with price below both MA50 and MA200, confirming a downtrend. While volume accumulation is positive, the high volatility regime and bearish MACD cross reduce confidence in any near-term reversal. The oversold RSI suggests potential for a bounce, but the overall technical picture remains weak.",short,-0.11650369696691897,downtrend_high_vol,0.5587762939384218,"{'score': np.float64(-0.502290171405218), 'components': {'momentum_returns': np.float64(-0.7080888095577718), 'macd_signal': np.float64(-0.210162225963332), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.6751550557694663), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.6115534925448064), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (moderate ADX=24.5)'}","{'score': 0.9400000000000002, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2353481429293224), 'components': {'sharpe': np.float64(0.29940214054197195), 'sortino': np.float64(0.21464302656700218), 'max_drawdown': np.float64(0.23039558181332143), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9442682557441459), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.11944137694294413)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,0.0,0.3538125,0.00017690624999999998,0.023573368216750316,-0.06712672521957341
2024-03-15,-0.3538125,-0.3538125,163.57,0.04438466711499678,0.45802131731407225,0.6878076606503134,-0.45,0.6,bearish,"The stock exhibits strong bearish momentum across all timeframes (1m to 12m negative returns) with price below both MA50 and MA200, confirming a downtrend. While RSI is oversold suggesting potential for a bounce, the high volatility regime and lack of volume confirmation reduce conviction for a reversal within the 1-week horizon.",short,-0.20615321300626832,downtrend_high_vol,0.5076536245521939,"{'score': np.float64(-0.6847964873233847), 'components': {'momentum_returns': np.float64(-0.9226563352613771), 'macd_signal': np.float64(-0.425349347017448), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.7946653641723292), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.7198055834894286), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=28.8)'}","{'score': 0.33999999999999997, 'components': {'obv': 0.5, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.16497306578946255), 'components': {'sharpe': np.float64(0.2505857898436293), 'sortino': np.float64(0.16378180162284145), 'max_drawdown': np.float64(0.04816387404722189), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9791840228035152), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.14241174166646467)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.015703850033624796,0.04438466711499678
2024-03-22,-0.3538125,-0.3538125,170.83,0.02903471287244619,0.46148375776983874,0.7424376996614782,-0.45,0.65,bearish,"The stock exhibits strong negative momentum across all timeframes (1m: -11.3%, 3m: -32.8%, 6m: -34.2%) with price below both MA50 and MA200, confirming a downtrend. While MACD shows a potential bullish crossover, volume indicators (OBV and Accumulation-Distribution trending down) and high volatility regime undermine confidence in any reversal. The ADX at 27.0 suggests a moderate trend strength, but the overall technical picture remains negative.",short,-0.298753993229564,choppy_high_vol,0.4460638976303475,"{'score': np.float64(-0.5996221814329284), 'components': {'momentum_returns': np.float64(-0.9250632655127037), 'macd_signal': np.float64(0.00834470575164481), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.4056951751893817), 'components': {'ma_structure': -1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.6761586253156362), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (strong ADX=27.0)'}","{'score': 0.12000000000000001, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.1600667096866015), 'components': {'sharpe': np.float64(0.2407267524783785), 'sortino': np.float64(0.15403857715641167), 'max_drawdown': np.float64(0.048163874047222555), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9813812001947742), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.14597880879192804)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.010272844348182366,0.02903471287244619
2024-03-29,-0.3538125,-0.3538125,175.79,-0.061948916320609726,0.46035735512646075,0.7367842632609765,-0.45,0.65,bearish,"The stock exhibits strong negative momentum across 1-month and 3-month horizons with price below both MA50 and MA200, confirming a downtrend. Volume indicators show distribution (OBV down) and ADX below 25 suggests weak trend strength, while high volatility reduces confidence in any reversal.",short,-0.18568526521952863,downtrend_high_vol,0.44698984282683507,"{'score': np.float64(-0.5216656982771356), 'components': {'momentum_returns': np.float64(-0.8935419529520698), 'macd_signal': np.float64(0.2956828557085487), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.5874963877379016), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5321525251249108), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (moderate ADX=21.3)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.18130049179470606), 'components': {'sharpe': np.float64(0.2825595868619893), 'sortino': np.float64(0.1974582361215192), 'max_drawdown': np.float64(0.048163874047221666), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9649234948905232), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.13967412830535597)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,0.021918300955685727,-0.061948916320609726
2024-04-05,-0.2751875,-0.2751875,164.9,0.037295330503335444,0.466898889020094,0.6428512844368537,-0.35,0.55,bearish,"The stock exhibits strong negative momentum across all measured timeframes with price below both MA50 and MA200, confirming a downtrend. While volatility is high and volume confirmation is weak, the consistent bearish signals across momentum, trend, and relative performance justify a bearish stance for the 1-week horizon.",short,-0.2070256887370721,choppy_high_vol,0.38545899105797526,"{'score': np.float64(-0.4850496364440147), 'components': {'momentum_returns': np.float64(-0.7841381908967752), 'macd_signal': np.float64(0.12320093819444566), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.35782245800560797), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.46302077899276395), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=18.5)'}","{'score': 0.54, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.16119204165894743), 'components': {'sharpe': np.float64(0.24275029129513404), 'sortino': np.float64(0.15662992879300736), 'max_drawdown': np.float64(0.048163874047223), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9552644514491739), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.12731852012683512)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.2751875,-0.3538125,0.078625,3.93125e-05,-0.01030252126288662,0.037295330503335444
2024-04-12,-0.3538125,-0.3538125,171.05,-0.1403098509207834,0.4827362455597652,0.55,-0.45,0.55,bearish,"The stock exhibits strong negative momentum across all timeframes with price below both key moving averages, confirming a downtrend. While volume indicators show some accumulation, the high volatility regime and weak ADX reduce confidence in any near-term reversal.",short,-0.10732351751866277,choppy_high_vol,0.44256323113153195,"{'score': np.float64(-0.3850170338520118), 'components': {'momentum_returns': np.float64(-0.6627310361727339), 'macd_signal': np.float64(0.22879069830132615), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.27199908032700043), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.3519656836529509), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=14.1)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.1832592149237269), 'components': {'sharpe': np.float64(0.28650729915129153), 'sortino': np.float64(0.20133028333266922), 'max_drawdown': np.float64(0.04816387404722233), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': -1.0, 'components': {'relative_performance': np.float64(-0.9391822031211189), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.11895029365464815)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.2751875,0.078625,3.93125e-05,0.04960406662890968,-0.1403098509207834
